date,time,temp(f),temp(c),datetime
8/18/2022,10:15,59.68,15.377778,08/18/22 10:15:00 AM
8/18/2022,10:20,59.68,15.377778,08/18/22 10:20:00 AM
8/18/2022,10:25,59.68,15.377778,08/18/22 10:25:00 AM
8/18/2022,10:30,59.68,15.377778,08/18/22 10:30:00 AM
8/18/2022,10:35,59.851,15.472778,08/18/22 10:35:00 AM
8/18/2022,10:40,59.851,15.472778,08/18/22 10:40:00 AM
8/18/2022,10:45,59.851,15.472778,08/18/22 10:45:00 AM
8/18/2022,10:50,59.851,15.472778,08/18/22 10:50:00 AM
8/18/2022,10:55,59.851,15.472778,08/18/22 10:55:00 AM
8/18/2022,11:00,59.851,15.472778,08/18/22 11:00:00 AM
8/18/2022,11:05,59.851,15.472778,08/18/22 11:05:00 AM
8/18/2022,11:10,60.024,15.568889,08/18/22 11:10:00 AM
8/18/2022,11:15,60.024,15.568889,08/18/22 11:15:00 AM
8/18/2022,11:20,60.024,15.568889,08/18/22 11:20:00 AM
8/18/2022,11:25,60.024,15.568889,08/18/22 11:25:00 AM
8/18/2022,11:30,60.024,15.568889,08/18/22 11:30:00 AM
8/18/2022,11:35,60.024,15.568889,08/18/22 11:35:00 AM
8/18/2022,11:40,60.024,15.568889,08/18/22 11:40:00 AM
8/18/2022,11:45,60.195,15.663889,08/18/22 11:45:00 AM
8/18/2022,11:50,60.195,15.663889,08/18/22 11:50:00 AM
8/18/2022,11:55,60.195,15.663889,08/18/22 11:55:00 AM
8/18/2022,12:00,60.195,15.663889,08/18/22 12:00:00 PM
8/18/2022,12:05,60.195,15.663889,08/18/22 12:05:00 PM
8/18/2022,12:10,60.195,15.663889,08/18/22 12:10:00 PM
8/18/2022,12:15,60.195,15.663889,08/18/22 12:15:00 PM
8/18/2022,12:20,60.195,15.663889,08/18/22 12:20:00 PM
8/18/2022,12:25,60.195,15.663889,08/18/22 12:25:00 PM
8/18/2022,12:30,60.195,15.663889,08/18/22 12:30:00 PM
8/18/2022,12:35,60.195,15.663889,08/18/22 12:35:00 PM
8/18/2022,12:40,60.195,15.663889,08/18/22 12:40:00 PM
8/18/2022,12:45,60.195,15.663889,08/18/22 12:45:00 PM
8/18/2022,12:50,60.195,15.663889,08/18/22 12:50:00 PM
8/18/2022,12:55,60.195,15.663889,08/18/22 12:55:00 PM
8/18/2022,13:00,60.195,15.663889,08/18/22 1:00:00 PM
8/18/2022,13:05,60.195,15.663889,08/18/22 1:05:00 PM
8/18/2022,13:10,60.195,15.663889,08/18/22 1:10:00 PM
8/18/2022,13:15,60.195,15.663889,08/18/22 1:15:00 PM
8/18/2022,13:20,60.195,15.663889,08/18/22 1:20:00 PM
8/18/2022,13:25,60.195,15.663889,08/18/22 1:25:00 PM
8/18/2022,13:30,60.195,15.663889,08/18/22 1:30:00 PM
8/18/2022,13:35,60.195,15.663889,08/18/22 1:35:00 PM
8/18/2022,13:40,60.195,15.663889,08/18/22 1:40:00 PM
8/18/2022,13:45,60.195,15.663889,08/18/22 1:45:00 PM
8/18/2022,13:50,60.195,15.663889,08/18/22 1:50:00 PM
8/18/2022,13:55,60.195,15.663889,08/18/22 1:55:00 PM
8/18/2022,14:00,60.195,15.663889,08/18/22 2:00:00 PM
8/18/2022,14:05,60.195,15.663889,08/18/22 2:05:00 PM
8/18/2022,14:10,60.195,15.663889,08/18/22 2:10:00 PM
8/18/2022,14:15,60.195,15.663889,08/18/22 2:15:00 PM
8/18/2022,14:20,60.195,15.663889,08/18/22 2:20:00 PM
8/18/2022,14:25,60.368,15.760000,08/18/22 2:25:00 PM
8/18/2022,14:30,60.368,15.760000,08/18/22 2:30:00 PM
8/18/2022,14:35,60.368,15.760000,08/18/22 2:35:00 PM
8/18/2022,14:40,60.368,15.760000,08/18/22 2:40:00 PM
8/18/2022,14:45,60.368,15.760000,08/18/22 2:45:00 PM
8/18/2022,14:50,60.368,15.760000,08/18/22 2:50:00 PM
8/18/2022,14:55,60.368,15.760000,08/18/22 2:55:00 PM
8/18/2022,15:00,60.368,15.760000,08/18/22 3:00:00 PM
8/18/2022,15:05,60.368,15.760000,08/18/22 3:05:00 PM
8/18/2022,15:10,60.368,15.760000,08/18/22 3:10:00 PM
8/18/2022,15:15,60.368,15.760000,08/18/22 3:15:00 PM
8/18/2022,15:20,60.368,15.760000,08/18/22 3:20:00 PM
8/18/2022,15:25,60.368,15.760000,08/18/22 3:25:00 PM
8/18/2022,15:30,60.539,15.855000,08/18/22 3:30:00 PM
8/18/2022,15:35,60.539,15.855000,08/18/22 3:35:00 PM
8/18/2022,15:40,60.539,15.855000,08/18/22 3:40:00 PM
8/18/2022,15:45,60.539,15.855000,08/18/22 3:45:00 PM
8/18/2022,15:50,60.539,15.855000,08/18/22 3:50:00 PM
8/18/2022,15:55,60.539,15.855000,08/18/22 3:55:00 PM
8/18/2022,16:00,60.539,15.855000,08/18/22 4:00:00 PM
8/18/2022,16:05,60.539,15.855000,08/18/22 4:05:00 PM
8/18/2022,16:10,60.539,15.855000,08/18/22 4:10:00 PM
8/18/2022,16:15,60.539,15.855000,08/18/22 4:15:00 PM
8/18/2022,16:20,60.539,15.855000,08/18/22 4:20:00 PM
8/18/2022,16:25,60.539,15.855000,08/18/22 4:25:00 PM
8/18/2022,16:30,60.539,15.855000,08/18/22 4:30:00 PM
8/18/2022,16:35,60.539,15.855000,08/18/22 4:35:00 PM
8/18/2022,16:40,60.539,15.855000,08/18/22 4:40:00 PM
8/18/2022,16:45,60.539,15.855000,08/18/22 4:45:00 PM
8/18/2022,16:50,60.539,15.855000,08/18/22 4:50:00 PM
8/18/2022,16:55,60.539,15.855000,08/18/22 4:55:00 PM
8/18/2022,17:00,60.539,15.855000,08/18/22 5:00:00 PM
8/18/2022,17:05,60.539,15.855000,08/18/22 5:05:00 PM
8/18/2022,17:10,60.539,15.855000,08/18/22 5:10:00 PM
8/18/2022,17:15,60.539,15.855000,08/18/22 5:15:00 PM
8/18/2022,17:20,60.539,15.855000,08/18/22 5:20:00 PM
8/18/2022,17:25,60.539,15.855000,08/18/22 5:25:00 PM
8/18/2022,17:30,60.368,15.760000,08/18/22 5:30:00 PM
8/18/2022,17:35,60.368,15.760000,08/18/22 5:35:00 PM
8/18/2022,17:40,60.368,15.760000,08/18/22 5:40:00 PM
8/18/2022,17:45,60.368,15.760000,08/18/22 5:45:00 PM
8/18/2022,17:50,60.368,15.760000,08/18/22 5:50:00 PM
8/18/2022,17:55,60.195,15.663889,08/18/22 5:55:00 PM
8/18/2022,18:00,60.195,15.663889,08/18/22 6:00:00 PM
8/18/2022,18:05,60.195,15.663889,08/18/22 6:05:00 PM
8/18/2022,18:10,60.195,15.663889,08/18/22 6:10:00 PM
8/18/2022,18:15,60.195,15.663889,08/18/22 6:15:00 PM
8/18/2022,18:20,60.195,15.663889,08/18/22 6:20:00 PM
8/18/2022,18:25,60.024,15.568889,08/18/22 6:25:00 PM
8/18/2022,18:30,60.024,15.568889,08/18/22 6:30:00 PM
8/18/2022,18:35,60.024,15.568889,08/18/22 6:35:00 PM
8/18/2022,18:40,60.024,15.568889,08/18/22 6:40:00 PM
8/18/2022,18:45,59.851,15.472778,08/18/22 6:45:00 PM
8/18/2022,18:50,59.851,15.472778,08/18/22 6:50:00 PM
8/18/2022,18:55,59.851,15.472778,08/18/22 6:55:00 PM
8/18/2022,19:00,59.851,15.472778,08/18/22 7:00:00 PM
8/18/2022,19:05,59.851,15.472778,08/18/22 7:05:00 PM
8/18/2022,19:10,59.851,15.472778,08/18/22 7:10:00 PM
8/18/2022,19:15,59.851,15.472778,08/18/22 7:15:00 PM
8/18/2022,19:20,59.851,15.472778,08/18/22 7:20:00 PM
8/18/2022,19:25,59.851,15.472778,08/18/22 7:25:00 PM
8/18/2022,19:30,59.68,15.377778,08/18/22 7:30:00 PM
8/18/2022,19:35,59.68,15.377778,08/18/22 7:35:00 PM
8/18/2022,19:40,59.68,15.377778,08/18/22 7:40:00 PM
8/18/2022,19:45,59.68,15.377778,08/18/22 7:45:00 PM
8/18/2022,19:50,59.68,15.377778,08/18/22 7:50:00 PM
8/18/2022,19:55,59.68,15.377778,08/18/22 7:55:00 PM
8/18/2022,20:00,59.68,15.377778,08/18/22 8:00:00 PM
8/18/2022,20:05,59.68,15.377778,08/18/22 8:05:00 PM
8/18/2022,20:10,59.68,15.377778,08/18/22 8:10:00 PM
8/18/2022,20:15,59.68,15.377778,08/18/22 8:15:00 PM
8/18/2022,20:20,59.68,15.377778,08/18/22 8:20:00 PM
8/18/2022,20:25,59.68,15.377778,08/18/22 8:25:00 PM
8/18/2022,20:30,59.68,15.377778,08/18/22 8:30:00 PM
8/18/2022,20:35,59.68,15.377778,08/18/22 8:35:00 PM
8/18/2022,20:40,59.68,15.377778,08/18/22 8:40:00 PM
8/18/2022,20:45,59.68,15.377778,08/18/22 8:45:00 PM
8/18/2022,20:50,59.68,15.377778,08/18/22 8:50:00 PM
8/18/2022,20:55,59.68,15.377778,08/18/22 8:55:00 PM
8/18/2022,21:00,59.68,15.377778,08/18/22 9:00:00 PM
8/18/2022,21:05,59.68,15.377778,08/18/22 9:05:00 PM
8/18/2022,21:10,59.68,15.377778,08/18/22 9:10:00 PM
8/18/2022,21:15,59.68,15.377778,08/18/22 9:15:00 PM
8/18/2022,21:20,59.68,15.377778,08/18/22 9:20:00 PM
8/18/2022,21:25,59.68,15.377778,08/18/22 9:25:00 PM
8/18/2022,21:30,59.68,15.377778,08/18/22 9:30:00 PM
8/18/2022,21:35,59.68,15.377778,08/18/22 9:35:00 PM
8/18/2022,21:40,59.68,15.377778,08/18/22 9:40:00 PM
8/18/2022,21:45,59.68,15.377778,08/18/22 9:45:00 PM
8/18/2022,21:50,59.68,15.377778,08/18/22 9:50:00 PM
8/18/2022,21:55,59.68,15.377778,08/18/22 9:55:00 PM
8/18/2022,22:00,59.851,15.472778,08/18/22 10:00:00 PM
8/18/2022,22:05,59.68,15.377778,08/18/22 10:05:00 PM
8/18/2022,22:10,59.68,15.377778,08/18/22 10:10:00 PM
8/18/2022,22:15,59.68,15.377778,08/18/22 10:15:00 PM
8/18/2022,22:20,59.68,15.377778,08/18/22 10:20:00 PM
8/18/2022,22:25,59.68,15.377778,08/18/22 10:25:00 PM
8/18/2022,22:30,59.68,15.377778,08/18/22 10:30:00 PM
8/18/2022,22:35,59.68,15.377778,08/18/22 10:35:00 PM
8/18/2022,22:40,59.68,15.377778,08/18/22 10:40:00 PM
8/18/2022,22:45,59.68,15.377778,08/18/22 10:45:00 PM
8/18/2022,22:50,59.68,15.377778,08/18/22 10:50:00 PM
8/18/2022,22:55,59.68,15.377778,08/18/22 10:55:00 PM
8/18/2022,23:00,59.68,15.377778,08/18/22 11:00:00 PM
8/18/2022,23:05,59.68,15.377778,08/18/22 11:05:00 PM
8/18/2022,23:10,59.68,15.377778,08/18/22 11:10:00 PM
8/18/2022,23:15,59.68,15.377778,08/18/22 11:15:00 PM
8/18/2022,23:20,59.68,15.377778,08/18/22 11:20:00 PM
8/18/2022,23:25,59.68,15.377778,08/18/22 11:25:00 PM
8/18/2022,23:30,59.68,15.377778,08/18/22 11:30:00 PM
8/18/2022,23:35,59.68,15.377778,08/18/22 11:35:00 PM
8/18/2022,23:40,59.68,15.377778,08/18/22 11:40:00 PM
8/18/2022,23:45,59.68,15.377778,08/18/22 11:45:00 PM
8/18/2022,23:50,59.68,15.377778,08/18/22 11:50:00 PM
8/18/2022,23:55,59.68,15.377778,08/18/22 11:55:00 PM
8/19/2022,0:00,59.68,15.377778,08/19/22 12:00:00 AM
8/19/2022,0:05,59.68,15.377778,08/19/22 12:05:00 AM
8/19/2022,0:10,59.68,15.377778,08/19/22 12:10:00 AM
8/19/2022,0:15,59.68,15.377778,08/19/22 12:15:00 AM
8/19/2022,0:20,59.68,15.377778,08/19/22 12:20:00 AM
8/19/2022,0:25,59.68,15.377778,08/19/22 12:25:00 AM
8/19/2022,0:30,59.68,15.377778,08/19/22 12:30:00 AM
8/19/2022,0:35,59.508,15.282222,08/19/22 12:35:00 AM
8/19/2022,0:40,59.508,15.282222,08/19/22 12:40:00 AM
8/19/2022,0:45,59.508,15.282222,08/19/22 12:45:00 AM
8/19/2022,0:50,59.508,15.282222,08/19/22 12:50:00 AM
8/19/2022,0:55,59.508,15.282222,08/19/22 12:55:00 AM
8/19/2022,1:00,59.508,15.282222,08/19/22 1:00:00 AM
8/19/2022,1:05,59.508,15.282222,08/19/22 1:05:00 AM
8/19/2022,1:10,59.508,15.282222,08/19/22 1:10:00 AM
8/19/2022,1:15,59.508,15.282222,08/19/22 1:15:00 AM
8/19/2022,1:20,59.508,15.282222,08/19/22 1:20:00 AM
8/19/2022,1:25,59.508,15.282222,08/19/22 1:25:00 AM
8/19/2022,1:30,59.508,15.282222,08/19/22 1:30:00 AM
8/19/2022,1:35,59.508,15.282222,08/19/22 1:35:00 AM
8/19/2022,1:40,59.508,15.282222,08/19/22 1:40:00 AM
8/19/2022,1:45,59.508,15.282222,08/19/22 1:45:00 AM
8/19/2022,1:50,59.508,15.282222,08/19/22 1:50:00 AM
8/19/2022,1:55,59.508,15.282222,08/19/22 1:55:00 AM
8/19/2022,2:00,59.508,15.282222,08/19/22 2:00:00 AM
8/19/2022,2:05,59.508,15.282222,08/19/22 2:05:00 AM
8/19/2022,2:10,59.508,15.282222,08/19/22 2:10:00 AM
8/19/2022,2:15,59.508,15.282222,08/19/22 2:15:00 AM
8/19/2022,2:20,59.68,15.377778,08/19/22 2:20:00 AM
8/19/2022,2:25,59.508,15.282222,08/19/22 2:25:00 AM
8/19/2022,2:30,59.68,15.377778,08/19/22 2:30:00 AM
8/19/2022,2:35,59.68,15.377778,08/19/22 2:35:00 AM
8/19/2022,2:40,59.68,15.377778,08/19/22 2:40:00 AM
8/19/2022,2:45,59.68,15.377778,08/19/22 2:45:00 AM
8/19/2022,2:50,59.68,15.377778,08/19/22 2:50:00 AM
8/19/2022,2:55,59.68,15.377778,08/19/22 2:55:00 AM
8/19/2022,3:00,59.68,15.377778,08/19/22 3:00:00 AM
8/19/2022,3:05,59.68,15.377778,08/19/22 3:05:00 AM
8/19/2022,3:10,59.68,15.377778,08/19/22 3:10:00 AM
8/19/2022,3:15,59.68,15.377778,08/19/22 3:15:00 AM
8/19/2022,3:20,59.68,15.377778,08/19/22 3:20:00 AM
8/19/2022,3:25,59.68,15.377778,08/19/22 3:25:00 AM
8/19/2022,3:30,59.68,15.377778,08/19/22 3:30:00 AM
8/19/2022,3:35,59.68,15.377778,08/19/22 3:35:00 AM
8/19/2022,3:40,59.68,15.377778,08/19/22 3:40:00 AM
8/19/2022,3:45,59.68,15.377778,08/19/22 3:45:00 AM
8/19/2022,3:50,59.68,15.377778,08/19/22 3:50:00 AM
8/19/2022,3:55,59.68,15.377778,08/19/22 3:55:00 AM
8/19/2022,4:00,59.851,15.472778,08/19/22 4:00:00 AM
8/19/2022,4:05,59.68,15.377778,08/19/22 4:05:00 AM
8/19/2022,4:10,59.851,15.472778,08/19/22 4:10:00 AM
8/19/2022,4:15,59.851,15.472778,08/19/22 4:15:00 AM
8/19/2022,4:20,59.851,15.472778,08/19/22 4:20:00 AM
8/19/2022,4:25,59.851,15.472778,08/19/22 4:25:00 AM
8/19/2022,4:30,59.851,15.472778,08/19/22 4:30:00 AM
8/19/2022,4:35,59.851,15.472778,08/19/22 4:35:00 AM
8/19/2022,4:40,59.851,15.472778,08/19/22 4:40:00 AM
8/19/2022,4:45,59.851,15.472778,08/19/22 4:45:00 AM
8/19/2022,4:50,59.851,15.472778,08/19/22 4:50:00 AM
8/19/2022,4:55,59.851,15.472778,08/19/22 4:55:00 AM
8/19/2022,5:00,59.851,15.472778,08/19/22 5:00:00 AM
8/19/2022,5:05,59.851,15.472778,08/19/22 5:05:00 AM
8/19/2022,5:10,59.851,15.472778,08/19/22 5:10:00 AM
8/19/2022,5:15,59.851,15.472778,08/19/22 5:15:00 AM
8/19/2022,5:20,59.68,15.377778,08/19/22 5:20:00 AM
8/19/2022,5:25,59.68,15.377778,08/19/22 5:25:00 AM
8/19/2022,5:30,59.851,15.472778,08/19/22 5:30:00 AM
8/19/2022,5:35,59.851,15.472778,08/19/22 5:35:00 AM
8/19/2022,5:40,59.851,15.472778,08/19/22 5:40:00 AM
8/19/2022,5:45,59.851,15.472778,08/19/22 5:45:00 AM
8/19/2022,5:50,59.851,15.472778,08/19/22 5:50:00 AM
8/19/2022,5:55,59.851,15.472778,08/19/22 5:55:00 AM
8/19/2022,6:00,59.851,15.472778,08/19/22 6:00:00 AM
8/19/2022,6:05,59.851,15.472778,08/19/22 6:05:00 AM
8/19/2022,6:10,59.851,15.472778,08/19/22 6:10:00 AM
8/19/2022,6:15,59.851,15.472778,08/19/22 6:15:00 AM
8/19/2022,6:20,59.851,15.472778,08/19/22 6:20:00 AM
8/19/2022,6:25,59.851,15.472778,08/19/22 6:25:00 AM
8/19/2022,6:30,59.851,15.472778,08/19/22 6:30:00 AM
8/19/2022,6:35,59.851,15.472778,08/19/22 6:35:00 AM
8/19/2022,6:40,59.851,15.472778,08/19/22 6:40:00 AM
8/19/2022,6:45,59.851,15.472778,08/19/22 6:45:00 AM
8/19/2022,6:50,59.851,15.472778,08/19/22 6:50:00 AM
8/19/2022,6:55,59.851,15.472778,08/19/22 6:55:00 AM
8/19/2022,7:00,59.851,15.472778,08/19/22 7:00:00 AM
8/19/2022,7:05,59.851,15.472778,08/19/22 7:05:00 AM
8/19/2022,7:10,59.851,15.472778,08/19/22 7:10:00 AM
8/19/2022,7:15,59.68,15.377778,08/19/22 7:15:00 AM
8/19/2022,7:20,59.68,15.377778,08/19/22 7:20:00 AM
8/19/2022,7:25,59.68,15.377778,08/19/22 7:25:00 AM
8/19/2022,7:30,59.68,15.377778,08/19/22 7:30:00 AM
8/19/2022,7:35,59.68,15.377778,08/19/22 7:35:00 AM
8/19/2022,7:40,59.68,15.377778,08/19/22 7:40:00 AM
8/19/2022,7:45,59.68,15.377778,08/19/22 7:45:00 AM
8/19/2022,7:50,59.68,15.377778,08/19/22 7:50:00 AM
8/19/2022,7:55,59.68,15.377778,08/19/22 7:55:00 AM
8/19/2022,8:00,59.68,15.377778,08/19/22 8:00:00 AM
8/19/2022,8:05,59.68,15.377778,08/19/22 8:05:00 AM
8/19/2022,8:10,59.68,15.377778,08/19/22 8:10:00 AM
8/19/2022,8:15,59.68,15.377778,08/19/22 8:15:00 AM
8/19/2022,8:20,59.68,15.377778,08/19/22 8:20:00 AM
8/19/2022,8:25,59.68,15.377778,08/19/22 8:25:00 AM
8/19/2022,8:30,59.68,15.377778,08/19/22 8:30:00 AM
8/19/2022,8:35,59.68,15.377778,08/19/22 8:35:00 AM
8/19/2022,8:40,59.68,15.377778,08/19/22 8:40:00 AM
8/19/2022,8:45,59.508,15.282222,08/19/22 8:45:00 AM
8/19/2022,8:50,59.508,15.282222,08/19/22 8:50:00 AM
8/19/2022,8:55,59.508,15.282222,08/19/22 8:55:00 AM
8/19/2022,9:00,59.508,15.282222,08/19/22 9:00:00 AM
8/19/2022,9:05,59.508,15.282222,08/19/22 9:05:00 AM
8/19/2022,9:10,59.508,15.282222,08/19/22 9:10:00 AM
8/19/2022,9:15,59.508,15.282222,08/19/22 9:15:00 AM
8/19/2022,9:20,59.508,15.282222,08/19/22 9:20:00 AM
8/19/2022,9:25,59.508,15.282222,08/19/22 9:25:00 AM
8/19/2022,9:30,59.508,15.282222,08/19/22 9:30:00 AM
8/19/2022,9:35,59.508,15.282222,08/19/22 9:35:00 AM
8/19/2022,9:40,59.508,15.282222,08/19/22 9:40:00 AM
8/19/2022,9:45,59.508,15.282222,08/19/22 9:45:00 AM
8/19/2022,9:50,59.508,15.282222,08/19/22 9:50:00 AM
8/19/2022,9:55,59.508,15.282222,08/19/22 9:55:00 AM
8/19/2022,10:00,59.508,15.282222,08/19/22 10:00:00 AM
8/19/2022,10:05,59.508,15.282222,08/19/22 10:05:00 AM
8/19/2022,10:10,59.508,15.282222,08/19/22 10:10:00 AM
8/19/2022,10:15,59.508,15.282222,08/19/22 10:15:00 AM
8/19/2022,10:20,59.337,15.187222,08/19/22 10:20:00 AM
8/19/2022,10:25,59.337,15.187222,08/19/22 10:25:00 AM
8/19/2022,10:30,59.337,15.187222,08/19/22 10:30:00 AM
8/19/2022,10:35,59.337,15.187222,08/19/22 10:35:00 AM
8/19/2022,10:40,59.508,15.282222,08/19/22 10:40:00 AM
8/19/2022,10:45,59.337,15.187222,08/19/22 10:45:00 AM
8/19/2022,10:50,59.337,15.187222,08/19/22 10:50:00 AM
8/19/2022,10:55,59.508,15.282222,08/19/22 10:55:00 AM
8/19/2022,11:00,59.337,15.187222,08/19/22 11:00:00 AM
8/19/2022,11:05,59.508,15.282222,08/19/22 11:05:00 AM
8/19/2022,11:10,59.508,15.282222,08/19/22 11:10:00 AM
8/19/2022,11:15,59.508,15.282222,08/19/22 11:15:00 AM
8/19/2022,11:20,59.508,15.282222,08/19/22 11:20:00 AM
8/19/2022,11:25,59.508,15.282222,08/19/22 11:25:00 AM
8/19/2022,11:30,59.508,15.282222,08/19/22 11:30:00 AM
8/19/2022,11:35,59.508,15.282222,08/19/22 11:35:00 AM
8/19/2022,11:40,59.508,15.282222,08/19/22 11:40:00 AM
8/19/2022,11:45,59.508,15.282222,08/19/22 11:45:00 AM
8/19/2022,11:50,59.508,15.282222,08/19/22 11:50:00 AM
8/19/2022,11:55,59.68,15.377778,08/19/22 11:55:00 AM
8/19/2022,12:00,59.68,15.377778,08/19/22 12:00:00 PM
8/19/2022,12:05,59.68,15.377778,08/19/22 12:05:00 PM
8/19/2022,12:10,59.68,15.377778,08/19/22 12:10:00 PM
8/19/2022,12:15,59.68,15.377778,08/19/22 12:15:00 PM
8/19/2022,12:20,59.68,15.377778,08/19/22 12:20:00 PM
8/19/2022,12:25,59.68,15.377778,08/19/22 12:25:00 PM
8/19/2022,12:30,59.851,15.472778,08/19/22 12:30:00 PM
8/19/2022,12:35,59.851,15.472778,08/19/22 12:35:00 PM
8/19/2022,12:40,59.851,15.472778,08/19/22 12:40:00 PM
8/19/2022,12:45,59.851,15.472778,08/19/22 12:45:00 PM
8/19/2022,12:50,59.851,15.472778,08/19/22 12:50:00 PM
8/19/2022,12:55,59.851,15.472778,08/19/22 12:55:00 PM
8/19/2022,13:00,59.851,15.472778,08/19/22 1:00:00 PM
8/19/2022,13:05,59.851,15.472778,08/19/22 1:05:00 PM
8/19/2022,13:10,60.024,15.568889,08/19/22 1:10:00 PM
8/19/2022,13:15,60.024,15.568889,08/19/22 1:15:00 PM
8/19/2022,13:20,60.024,15.568889,08/19/22 1:20:00 PM
8/19/2022,13:25,60.024,15.568889,08/19/22 1:25:00 PM
8/19/2022,13:30,60.024,15.568889,08/19/22 1:30:00 PM
8/19/2022,13:35,60.024,15.568889,08/19/22 1:35:00 PM
8/19/2022,13:40,60.024,15.568889,08/19/22 1:40:00 PM
8/19/2022,13:45,60.024,15.568889,08/19/22 1:45:00 PM
8/19/2022,13:50,60.024,15.568889,08/19/22 1:50:00 PM
8/19/2022,13:55,60.024,15.568889,08/19/22 1:55:00 PM
8/19/2022,14:00,60.024,15.568889,08/19/22 2:00:00 PM
8/19/2022,14:05,60.024,15.568889,08/19/22 2:05:00 PM
8/19/2022,14:10,60.024,15.568889,08/19/22 2:10:00 PM
8/19/2022,14:15,60.024,15.568889,08/19/22 2:15:00 PM
8/19/2022,14:20,60.024,15.568889,08/19/22 2:20:00 PM
8/19/2022,14:25,60.024,15.568889,08/19/22 2:25:00 PM
8/19/2022,14:30,60.024,15.568889,08/19/22 2:30:00 PM
8/19/2022,14:35,60.024,15.568889,08/19/22 2:35:00 PM
8/19/2022,14:40,60.024,15.568889,08/19/22 2:40:00 PM
8/19/2022,14:45,60.024,15.568889,08/19/22 2:45:00 PM
8/19/2022,14:50,60.024,15.568889,08/19/22 2:50:00 PM
8/19/2022,14:55,60.024,15.568889,08/19/22 2:55:00 PM
8/19/2022,15:00,60.024,15.568889,08/19/22 3:00:00 PM
8/19/2022,15:05,60.024,15.568889,08/19/22 3:05:00 PM
8/19/2022,15:10,60.024,15.568889,08/19/22 3:10:00 PM
8/19/2022,15:15,60.024,15.568889,08/19/22 3:15:00 PM
8/19/2022,15:20,60.024,15.568889,08/19/22 3:20:00 PM
8/19/2022,15:25,60.024,15.568889,08/19/22 3:25:00 PM
8/19/2022,15:30,60.024,15.568889,08/19/22 3:30:00 PM
8/19/2022,15:35,60.024,15.568889,08/19/22 3:35:00 PM
8/19/2022,15:40,60.024,15.568889,08/19/22 3:40:00 PM
8/19/2022,15:45,60.024,15.568889,08/19/22 3:45:00 PM
8/19/2022,15:50,59.851,15.472778,08/19/22 3:50:00 PM
8/19/2022,15:55,59.851,15.472778,08/19/22 3:55:00 PM
8/19/2022,16:00,59.851,15.472778,08/19/22 4:00:00 PM
8/19/2022,16:05,60.024,15.568889,08/19/22 4:05:00 PM
8/19/2022,16:10,59.851,15.472778,08/19/22 4:10:00 PM
8/19/2022,16:15,60.024,15.568889,08/19/22 4:15:00 PM
8/19/2022,16:20,60.024,15.568889,08/19/22 4:20:00 PM
8/19/2022,16:25,60.024,15.568889,08/19/22 4:25:00 PM
8/19/2022,16:30,60.024,15.568889,08/19/22 4:30:00 PM
8/19/2022,16:35,60.024,15.568889,08/19/22 4:35:00 PM
8/19/2022,16:40,60.024,15.568889,08/19/22 4:40:00 PM
8/19/2022,16:45,60.024,15.568889,08/19/22 4:45:00 PM
8/19/2022,16:50,60.024,15.568889,08/19/22 4:50:00 PM
8/19/2022,16:55,60.024,15.568889,08/19/22 4:55:00 PM
8/19/2022,17:00,60.024,15.568889,08/19/22 5:00:00 PM
8/19/2022,17:05,60.195,15.663889,08/19/22 5:05:00 PM
8/19/2022,17:10,60.195,15.663889,08/19/22 5:10:00 PM
8/19/2022,17:15,60.195,15.663889,08/19/22 5:15:00 PM
8/19/2022,17:20,60.195,15.663889,08/19/22 5:20:00 PM
8/19/2022,17:25,60.195,15.663889,08/19/22 5:25:00 PM
8/19/2022,17:30,60.195,15.663889,08/19/22 5:30:00 PM
8/19/2022,17:35,60.195,15.663889,08/19/22 5:35:00 PM
8/19/2022,17:40,60.195,15.663889,08/19/22 5:40:00 PM
8/19/2022,17:45,60.024,15.568889,08/19/22 5:45:00 PM
8/19/2022,17:50,60.024,15.568889,08/19/22 5:50:00 PM
8/19/2022,17:55,60.024,15.568889,08/19/22 5:55:00 PM
8/19/2022,18:00,60.024,15.568889,08/19/22 6:00:00 PM
8/19/2022,18:05,60.024,15.568889,08/19/22 6:05:00 PM
8/19/2022,18:10,60.024,15.568889,08/19/22 6:10:00 PM
8/19/2022,18:15,60.024,15.568889,08/19/22 6:15:00 PM
8/19/2022,18:20,60.024,15.568889,08/19/22 6:20:00 PM
8/19/2022,18:25,60.024,15.568889,08/19/22 6:25:00 PM
8/19/2022,18:30,60.024,15.568889,08/19/22 6:30:00 PM
8/19/2022,18:35,60.024,15.568889,08/19/22 6:35:00 PM
8/19/2022,18:40,60.024,15.568889,08/19/22 6:40:00 PM
8/19/2022,18:45,60.024,15.568889,08/19/22 6:45:00 PM
8/19/2022,18:50,60.024,15.568889,08/19/22 6:50:00 PM
8/19/2022,18:55,60.024,15.568889,08/19/22 6:55:00 PM
8/19/2022,19:00,59.851,15.472778,08/19/22 7:00:00 PM
8/19/2022,19:05,59.851,15.472778,08/19/22 7:05:00 PM
8/19/2022,19:10,59.851,15.472778,08/19/22 7:10:00 PM
8/19/2022,19:15,59.68,15.377778,08/19/22 7:15:00 PM
8/19/2022,19:20,59.68,15.377778,08/19/22 7:20:00 PM
8/19/2022,19:25,59.68,15.377778,08/19/22 7:25:00 PM
